Title,Authors,Year,PDF Link
"Stochastic Window Transformer for Image Restoration","Jie Xiao, Xueyang Fu, Feng Wu, Zheng-Jun Zha","2022","https://papers.nips.cc/paper_files/paper/2022/file/3ca6d336ddaa316a6ae953a20b9477cf-Abstract-Conference.html-Paper.pdf"
"Phase Transition from Clean Training to Adversarial Training","Yue Xing, Qifan Song, Guang Cheng","2022","https://papers.nips.cc/paper_files/paper/2022/file/3cbf627fa24fb6cb576e04e689b9428b-Abstract-Conference.html-Paper.pdf"
"pFL-Bench: A Comprehensive Benchmark for Personalized Federated Learning","Daoyuan Chen, Dawei Gao, Weirui Kuang, Yaliang Li, Bolin Ding","2022","https://papers.nips.cc/paper_files/paper/2022/file/3cc03e19fed71a2b9347d83921ca2e7d-Abstract-Datasets_and_Benchmarks.html-Paper.pdf"
"Squeezeformer: An Efficient Transformer for Automatic Speech Recognition","Sehoon Kim, Amir Gholami, Albert Shaw, Nicholas Lee, Karttikeya Mangalam, Jitendra Malik, Michael W. Mahoney, Kurt Keutzer","2022","https://papers.nips.cc/paper_files/paper/2022/file/3ccf6da39eeb8fefc8bbb1b0124adbd1-Abstract-Conference.html-Paper.pdf"
"Deep Generalized Schrödinger Bridge","Guan-Horng Liu, Tianrong Chen, Oswin So, Evangelos Theodorou","2022","https://papers.nips.cc/paper_files/paper/2022/file/3d17b7f7d52c83ab6e97e2dc0bda2e71-Abstract-Conference.html-Paper.pdf"
"Characterizing the Ventral Visual Stream with Response-Optimized Neural Encoding Models","Meenakshi Khosla, Keith Jamison, Amy Kuceyeski, Mert Sabuncu","2022","https://papers.nips.cc/paper_files/paper/2022/file/3d278eebf6e555e6efd050817d774586-Abstract-Conference.html-Paper.pdf"
"Learning sparse features can lead to overfitting in neural networks","Leonardo Petrini, Francesco Cagnetta, Eric Vanden-Eijnden, Matthieu Wyart","2022","https://papers.nips.cc/paper_files/paper/2022/file/3d3a9e085540c65dd3e5731361f9320e-Abstract-Conference.html-Paper.pdf"
"Public Wisdom Matters! Discourse-Aware Hyperbolic Fourier Co-Attention for Social Text Classification","Karish Grover, S M Phaneendra Angara, Md Shad Akhtar, Tanmoy Chakraborty","2022","https://papers.nips.cc/paper_files/paper/2022/file/3d57795f0e263aa69577f1bbceade46b-Abstract-Conference.html-Paper.pdf"
"Harmonizing the object recognition strategies of deep neural networks with humans","Thomas FEL, Ivan F Rodriguez Rodriguez, Drew Linsley, Thomas Serre","2022","https://papers.nips.cc/paper_files/paper/2022/file/3d681cc4487b97c08e5aa67224dd74f2-Abstract-Conference.html-Paper.pdf"
"Learning Mixed Multinomial Logits with Provable Guarantees","Yiqun Hu, David Simchi-Levi, Zhenzhen Yan","2022","https://papers.nips.cc/paper_files/paper/2022/file/3d6d1bdb10e7c4855721bc44e992585c-Abstract-Conference.html-Paper.pdf"
"Defining and Characterizing Reward Gaming","Joar Skalse, Nikolaus Howe, Dmitrii Krasheninnikov, David Krueger","2022","https://papers.nips.cc/paper_files/paper/2022/file/3d719fee332caa23d5038b8a90e81796-Abstract-Conference.html-Paper.pdf"
"Learning Distinct and Representative Modes for Image Captioning","Qi Chen, Chaorui Deng, Qi Wu","2022","https://papers.nips.cc/paper_files/paper/2022/file/3d77c6dcc7f143aa2154e7f4d5e22d68-Abstract-Conference.html-Paper.pdf"
"Lifting the Information Ratio: An Information-Theoretic Analysis of Thompson Sampling for Contextual Bandits","Gergely Neu, Iuliia Olkhovskaia, Matteo Papini, Ludovic Schwartz","2022","https://papers.nips.cc/paper_files/paper/2022/file/3d84d9b523e6e82916d496e58761002e-Abstract-Conference.html-Paper.pdf"
"Is this the Right Neighborhood? Accurate and Query Efficient Model Agnostic Explanations","Amit Dhurandhar, Karthikeyan Natesan Ramamurthy, Karthikeyan Shanmugam","2022","https://papers.nips.cc/paper_files/paper/2022/file/3daf673aa4a06eec9b343686d88333c7-Abstract-Conference.html-Paper.pdf"
"Object Scene Representation Transformer","Mehdi S. M. Sajjadi, Daniel Duckworth, Aravindh Mahendran, Sjoerd van Steenkiste, Filip Pavetic, Mario Lucic, Leonidas J. Guibas, Klaus Greff, Thomas Kipf","2022","https://papers.nips.cc/paper_files/paper/2022/file/3dc83fcfa4d13e30070bd4b230c38cfe-Abstract-Conference.html-Paper.pdf"
"Data-Driven Conditional Robust Optimization","Abhilash Reddy Chenreddy, Nymisha Bandi, Erick Delage","2022","https://papers.nips.cc/paper_files/paper/2022/file/3df874367ce2c43891aab1ab23ae6959-Abstract-Conference.html-Paper.pdf"
"COLD Decoding: Energy-based Constrained Text Generation with Langevin Dynamics","Lianhui Qin, Sean Welleck, Daniel Khashabi, Yejin Choi","2022","https://papers.nips.cc/paper_files/paper/2022/file/3e25d1aff47964c8409fd5c8dc0438d7-Abstract-Conference.html-Paper.pdf"
"Matching in Multi-arm Bandit with Collision","YiRui Zhang, Siwei Wang, Zhixuan Fang","2022","https://papers.nips.cc/paper_files/paper/2022/file/3e36cbffea708197676fa794ad57dc0a-Abstract-Conference.html-Paper.pdf"
"Multimodal Contrastive Learning with LIMoE: the Language-Image Mixture of Experts","Basil Mustafa, Carlos Riquelme, Joan Puigcerver, Rodolphe Jenatton, Neil Houlsby","2022","https://papers.nips.cc/paper_files/paper/2022/file/3e67e84abf900bb2c7cbd5759bfce62d-Abstract-Conference.html-Paper.pdf"
"Few-shot Learning for Feature Selection with Hilbert-Schmidt Independence Criterion","Atsutoshi Kumagai, Tomoharu Iwata, Yasutoshi Ida, Yasuhiro Fujiwara","2022","https://papers.nips.cc/paper_files/paper/2022/file/3e683480be2766922a1b738d48ebd436-Abstract-Conference.html-Paper.pdf"
"Statistical Learning and Inverse Problems: A Stochastic Gradient Approach","Yuri Fonseca, Yuri Saporito","2022","https://papers.nips.cc/paper_files/paper/2022/file/3e8b1835833ef809059efa74b9df6805-Abstract-Conference.html-Paper.pdf"
"Hyperparameter Sensitivity in Deep Outlier Detection: Analysis and a Scalable Hyper-Ensemble Solution","Xueying Ding, Lingxiao Zhao, Leman Akoglu","2022","https://papers.nips.cc/paper_files/paper/2022/file/3e9113e2bc2e700baa7d765470f140e1-Abstract-Conference.html-Paper.pdf"
"TVLT: Textless Vision-Language Transformer","Zineng Tang, Jaemin Cho, Yixin Nie, Mohit Bansal","2022","https://papers.nips.cc/paper_files/paper/2022/file/3ea3134345f2e6228a29f35b86bce24d-Abstract-Conference.html-Paper.pdf"
"A Deep Reinforcement Learning Framework for Column Generation","Cheng Chi, Amine Aboussalah, Elias Khalil, Juyoung Wang, Zoha Sherkat-Masoumi","2022","https://papers.nips.cc/paper_files/paper/2022/file/3ecfe5c632afb7d96a2337b18ff99b1f-Abstract-Conference.html-Paper.pdf"
"Learning to Drop Out: An Adversarial Approach to Training Sequence VAEs","Djordje Miladinovic, Kumar Shridhar, Kushal Jain, Max Paulus, Joachim M Buhmann, Carl Allen","2022","https://papers.nips.cc/paper_files/paper/2022/file/3ed57b293db0aab7cc30c44f45262348-Abstract-Conference.html-Paper.pdf"
"On the Adversarial Robustness of Mixture of Experts","Joan Puigcerver, Rodolphe Jenatton, Carlos Riquelme, Pranjal Awasthi, Srinadh Bhojanapalli","2022","https://papers.nips.cc/paper_files/paper/2022/file/3effb91593c4fb42b1da1528328eff49-Abstract-Conference.html-Paper.pdf"
"Safety Guarantees for Neural Network Dynamic Systems via Stochastic Barrier Functions","Rayan Mazouz, Karan Muvvala, Akash Ratheesh Babu, Luca Laurenti, Morteza Lahijanian","2022","https://papers.nips.cc/paper_files/paper/2022/file/3f1f3e38d1ce5653afb81505d3e26618-Abstract-Conference.html-Paper.pdf"
"Simple and Optimal Greedy Online Contention Resolution Schemes","Vasilis Livanos","2022","https://papers.nips.cc/paper_files/paper/2022/file/3f45a1768ed452c1706e0a3a272e3bbc-Abstract-Conference.html-Paper.pdf"
"Composition Theorems for Interactive Differential Privacy","Xin Lyu","2022","https://papers.nips.cc/paper_files/paper/2022/file/3f52b555967a95ee850fcecbd29ee52d-Abstract-Conference.html-Paper.pdf"
"On Margins and Generalisation for Voting Classifiers","Felix Biggs, Valentina Zantedeschi, Benjamin Guedj","2022","https://papers.nips.cc/paper_files/paper/2022/file/3f8675af3da6da231c9e75b889b7f047-Abstract-Conference.html-Paper.pdf"
"Effective Backdoor Defense by Exploiting Sensitivity of Poisoned Samples","Weixin Chen, Baoyuan Wu, Haoqian Wang","2022","https://papers.nips.cc/paper_files/paper/2022/file/3f9bbf77fbd858e5b6e39d39fe84ed2e-Abstract-Conference.html-Paper.pdf"
"Rethinking the Reverse-engineering of Trojan Triggers","Zhenting Wang, Kai Mei, Hailun Ding, Juan Zhai, Shiqing Ma","2022","https://papers.nips.cc/paper_files/paper/2022/file/3f9bf45ea04c98ad7cb857f951f499e2-Abstract-Conference.html-Paper.pdf"
"Antigen-Specific Antibody Design and Optimization with Diffusion-Based Generative Models for Protein Structures","Shitong Luo, Yufeng Su, Xingang Peng, Sheng Wang, Jian Peng, Jianzhu Ma","2022","https://papers.nips.cc/paper_files/paper/2022/file/3fa7d76a0dc1179f1e98d1bc62403756-Abstract-Conference.html-Paper.pdf"
"Learning single-index models with shallow neural networks","Alberto Bietti, Joan Bruna, Clayton Sanford, Min Jae Song","2022","https://papers.nips.cc/paper_files/paper/2022/file/3fb6c52aeb11e09053c16eabee74dd7b-Abstract-Conference.html-Paper.pdf"
"Information bottleneck theory of high-dimensional regression: relevancy, efficiency and optimality","Vudtiwat Ngampruetikorn, David J. Schwab","2022","https://papers.nips.cc/paper_files/paper/2022/file/3fbcfbc2b4009ae8dfa17a562532d123-Abstract-Conference.html-Paper.pdf"
"RainNet: A Large-Scale Imagery Dataset and Benchmark for Spatial Precipitation Downscaling","Xuanhong Chen, Kairui Feng, Naiyuan Liu, Bingbing Ni, Yifan Lu, Zhengyan Tong, Ziang Liu","2022","https://papers.nips.cc/paper_files/paper/2022/file/3fbf0c1ea0716c03dea93bb6be78dd6f-Abstract-Conference.html-Paper.pdf"
"Dataset Distillation using Neural Feature Regression","Yongchao Zhou, Ehsan Nezhadarya, Jimmy Ba","2022","https://papers.nips.cc/paper_files/paper/2022/file/3fe2a777282299ecb4f9e7ebb531f0ab-Abstract-Conference.html-Paper.pdf"
"ZeroC: A Neuro-Symbolic Model for Zero-shot Concept Recognition and Acquisition at Inference Time","Tailin Wu, Megan Tjandrasuwita, Zhengxuan Wu, Xuelin Yang, Kevin Liu, Rok Sosic, Jure Leskovec","2022","https://papers.nips.cc/paper_files/paper/2022/file/3ff48dde82306fe8f26f3e51dd1054d7-Abstract-Conference.html-Paper.pdf"
"Theoretically Better and Numerically Faster Distributed Optimization with Smoothness-Aware Quantization Techniques","Bokun Wang, Mher Safaryan, Peter Richtarik","2022","https://papers.nips.cc/paper_files/paper/2022/file/401de6a666d7672757bdadfc53c3c123-Abstract-Conference.html-Paper.pdf"
"Sparse Structure Search for Delta Tuning","Shengding Hu, Zhen Zhang, Ning Ding, Yadao Wang, Yasheng Wang, Zhiyuan Liu, Maosong Sun","2022","https://papers.nips.cc/paper_files/paper/2022/file/4027fc4573ec9114182d1fef37a6321a-Abstract-Conference.html-Paper.pdf"
"On the Safety of Interpretable Machine Learning: A Maximum Deviation Approach","Dennis Wei, Rahul Nair, Amit Dhurandhar, Kush R. Varshney, Elizabeth Daly, Moninder Singh","2022","https://papers.nips.cc/paper_files/paper/2022/file/402e12102d6ec3ea3df40ce1b23d423a-Abstract-Conference.html-Paper.pdf"
"Non-stationary Transformers: Exploring the Stationarity in Time Series Forecasting","Yong Liu, Haixu Wu, Jianmin Wang, Mingsheng Long","2022","https://papers.nips.cc/paper_files/paper/2022/file/4054556fcaa934b0bf76da52cf4f92cb-Abstract-Conference.html-Paper.pdf"
"Risk-Driven Design of Perception Systems","Anthony Corso, Sydney Katz, Craig Innes, Xin Du, Subramanian Ramamoorthy, Mykel J Kochenderfer","2022","https://papers.nips.cc/paper_files/paper/2022/file/40739b3bb584c117b3e2f418d17f63a1-Abstract-Conference.html-Paper.pdf"
"A Simple Approach to Automated Spectral Clustering","Jicong Fan, Yiheng Tu, Zhao Zhang, Mingbo Zhao, Haijun Zhang","2022","https://papers.nips.cc/paper_files/paper/2022/file/407fb8c5f3fda374c57d1bb18313ea5d-Abstract-Conference.html-Paper.pdf"
"Joint Entropy Search for Multi-Objective Bayesian Optimization","Ben Tu, Axel Gandy, Nikolas Kantas, Behrang Shafei","2022","https://papers.nips.cc/paper_files/paper/2022/file/4086fe59dc3584708468fba0e459f6a7-Abstract-Conference.html-Paper.pdf"
"Subgroup Robustness Grows On Trees: An Empirical Baseline Investigation","Josh Gardner, Zoran Popovic, Ludwig Schmidt","2022","https://papers.nips.cc/paper_files/paper/2022/file/408cf1a1d9ff35d5fea7075565dbf434-Abstract-Conference.html-Paper.pdf"
"Robustness to Unbounded Smoothness of Generalized SignSGD","Michael Crawshaw, Mingrui Liu, Francesco Orabona, Wei Zhang, Zhenxun Zhuang","2022","https://papers.nips.cc/paper_files/paper/2022/file/40924475a9bf768bdac3725e67745283-Abstract-Conference.html-Paper.pdf"
"GhostNetV2: Enhance Cheap Operation with Long-Range Attention","Yehui Tang, Kai Han, Jianyuan Guo, Chang Xu, Chao Xu, Yunhe Wang","2022","https://papers.nips.cc/paper_files/paper/2022/file/40b60852a4abdaa696b5a1a78da34635-Abstract-Conference.html-Paper.pdf"
"Analyzing Sharpness along GD Trajectory: Progressive Sharpening and Edge of Stability","Zixuan Wang, Zhouzi Li, Jian Li","2022","https://papers.nips.cc/paper_files/paper/2022/file/40bb79c081828bebdc39d65a82367246-Abstract-Conference.html-Paper.pdf"
"You Never Stop Dancing: Non-freezing Dance Generation via Bank-constrained Manifold Projection","Jiangxin Sun, Chunyu Wang, Huang Hu, Hanjiang Lai, Zhi Jin, Jian-Fang Hu","2022","https://papers.nips.cc/paper_files/paper/2022/file/40bfe6177e8aed33c982264cf9e6e62c-Abstract-Conference.html-Paper.pdf"
"Nonnegative Tensor Completion via Integer Optimization","Caleb Bugg, Chen Chen, Anil Aswani","2022","https://papers.nips.cc/paper_files/paper/2022/file/40cf260d0c2df13e4286cc0fc0972618-Abstract-Conference.html-Paper.pdf"
"LION: Latent Point Diffusion Models for 3D Shape Generation","xiaohui zeng, Arash Vahdat, Francis Williams, Zan Gojcic, Or Litany, Sanja Fidler, Karsten Kreis","2022","https://papers.nips.cc/paper_files/paper/2022/file/40e56dabe12095a5fc44a6e4c3835948-Abstract-Conference.html-Paper.pdf"
"Distribution-Informed Neural Networks for Domain Adaptation Regression","Jun Wu, Jingrui He, Sheng Wang, Kaiyu Guan, Elizabeth Ainsworth","2022","https://papers.nips.cc/paper_files/paper/2022/file/410bbba8388369d8bb5875544d1d4428-Abstract-Conference.html-Paper.pdf"
"Momentum Adversarial Distillation: Handling Large Distribution Shifts in Data-Free Knowledge Distillation","Kien Do, Thai Hung Le, Dung Nguyen, Dang Nguyen, HARIPRIYA HARIKUMAR, Truyen Tran, Santu Rana, Svetha Venkatesh","2022","https://papers.nips.cc/paper_files/paper/2022/file/41128e5b3a7622da5b17588757599077-Abstract-Conference.html-Paper.pdf"
"Hard ImageNet: Segmentations for Objects with Strong Spurious Cues","Mazda Moayeri, Sahil Singla, Soheil Feizi","2022","https://papers.nips.cc/paper_files/paper/2022/file/4120362f930b0b683cd30b71af56fad1-Abstract-Datasets_and_Benchmarks.html-Paper.pdf"
"VideoMAE: Masked Autoencoders are Data-Efficient Learners for Self-Supervised Video Pre-Training","Zhan Tong, Yibing Song, Jue Wang, Limin Wang","2022","https://papers.nips.cc/paper_files/paper/2022/file/416f9cb3276121c42eebb86352a4354a-Abstract-Conference.html-Paper.pdf"
"Scalable design of Error-Correcting Output Codes using Discrete Optimization with Graph Coloring","Samarth Gupta, Saurabh Amin","2022","https://papers.nips.cc/paper_files/paper/2022/file/41792f041a3a0774418791993cf887fe-Abstract-Conference.html-Paper.pdf"
"A New Family of Generalization Bounds Using Samplewise Evaluated CMI","Fredrik Hellström, Giuseppe Durisi","2022","https://papers.nips.cc/paper_files/paper/2022/file/41b6674c28a9b93ec8d22a53ca25bc3b-Abstract-Conference.html-Paper.pdf"
"Maximum-Likelihood Inverse Reinforcement Learning with Finite-Time Guarantees","Siliang Zeng, Chenliang Li, Alfredo Garcia, Mingyi Hong","2022","https://papers.nips.cc/paper_files/paper/2022/file/41bd71e7bf7f9fe68f1c936940fd06bd-Abstract-Conference.html-Paper.pdf"
"Lost in Latent Space: Examining failures of disentangled models at combinatorial generalisation","Milton Montero, Jeffrey Bowers, Rui Ponte Costa, Casimir Ludwig, Gaurav Malhotra","2022","https://papers.nips.cc/paper_files/paper/2022/file/41ca8a0eb2bc4927a499b910934b9b81-Abstract-Conference.html-Paper.pdf"
"MultiGuard: Provably Robust Multi-label Classification against Adversarial Examples","Jinyuan Jia, Wenjie Qu, Neil Gong","2022","https://papers.nips.cc/paper_files/paper/2022/file/41fb2ecb5b7d1b505bca787de0a603dc-Abstract-Conference.html-Paper.pdf"
"On Measuring Excess Capacity in Neural Networks","Florian Graf, Sebastian Zeng, Bastian Rieck, Marc Niethammer, Roland Kwitt","2022","https://papers.nips.cc/paper_files/paper/2022/file/420492060687ca7448398c4c3fa10366-Abstract-Conference.html-Paper.pdf"
"On Leave-One-Out Conditional Mutual Information For Generalization","Mohamad Rida Rammal, Alessandro Achille, Aditya Golatkar, Suhas Diggavi, Stefano Soatto","2022","https://papers.nips.cc/paper_files/paper/2022/file/421fa4f5e0bef2f044f1f4616fd17343-Abstract-Conference.html-Paper.pdf"
"Near-Isometric Properties of Kronecker-Structured Random Tensor Embeddings","Qijia Jiang","2022","https://papers.nips.cc/paper_files/paper/2022/file/423295ba2cea13cda44dc0a7d48ae244-Abstract-Conference.html-Paper.pdf"
"MExMI: Pool-based Active Model Extraction Crossover Membership Inference","Yaxin Xiao, Qingqing Ye, Haibo Hu, Huadi Zheng, Chengfang Fang, Jie Shi","2022","https://papers.nips.cc/paper_files/paper/2022/file/4241c27d3161c7a7064bfc1a6e539563-Abstract-Conference.html-Paper.pdf"
"Parameter-Efficient Masking Networks","Yue Bai, Huan Wang, Xu Ma, Yitian Zhang, Zhiqiang Tao, Yun Fu","2022","https://papers.nips.cc/paper_files/paper/2022/file/427048354ac2db22d43149c51346bafd-Abstract-Conference.html-Paper.pdf"
"How Sampling Impacts the Robustness of Stochastic Neural Networks","Sina Däubener, Asja Fischer","2022","https://papers.nips.cc/paper_files/paper/2022/file/429d69979c22b06d6baa65caf3ab1e10-Abstract-Conference.html-Paper.pdf"
"Toward Robust Spiking Neural Network Against Adversarial Perturbation","LING LIANG, Kaidi Xu, Xing Hu, Lei Deng, Yuan Xie","2022","https://papers.nips.cc/paper_files/paper/2022/file/42bc612558891859b1b8717051f2c7b0-Abstract-Conference.html-Paper.pdf"
"GRASP: Navigating Retrosynthetic Planning with Goal-driven Policy","Yemin Yu, Ying Wei, Kun Kuang, Zhengxing Huang, Huaxiu Yao, Fei Wu","2022","https://papers.nips.cc/paper_files/paper/2022/file/42beaab8aa8da1c77581609a61eced93-Abstract-Conference.html-Paper.pdf"
"End-to-end Symbolic Regression with Transformers","Pierre-alexandre Kamienny, Stéphane d'Ascoli, Guillaume Lample, Francois Charton","2022","https://papers.nips.cc/paper_files/paper/2022/file/42eb37cdbefd7abae0835f4b67548c39-Abstract-Conference.html-Paper.pdf"
"Gold-standard solutions to the Schrödinger equation using deep learning: How much physics do we need?","Leon Gerard, Michael Scherbela, Philipp Marquetand, Philipp Grohs","2022","https://papers.nips.cc/paper_files/paper/2022/file/430894999584d0bd358611e2ecf00b15-Abstract-Conference.html-Paper.pdf"
